Customer ID,Recency,Frequency,Monetary,Cluster,PersonaName
15223,226,5,1417.95,0,New / Dormant
15224,358,5,871.36,0,New / Dormant
15225,234,1,409.40000000000003,0,New / Dormant
15226,311,1,154.41,0,New / Dormant
15227,37,9,2488.4900000000002,0,New / Dormant
15228,66,6,5580.2699999999995,0,New / Dormant
15229,586,1,160.5,0,New / Dormant
15230,239,2,429.6,0,New / Dormant
15231,621,1,250.26,0,New / Dormant
15232,113,2,612.06,0,New / Dormant
15233,401,1,59.400000000000006,0,New / Dormant
15234,277,1,197.0,0,New / Dormant
15235,218,16,2937.81,0,New / Dormant
15236,299,1,321.05,0,New / Dormant
15237,2,4,1412.32,0,New / Dormant
15238,29,3,1071.99,0,New / Dormant
15239,10,2,780.59,0,New / Dormant
15240,45,12,4459.98,0,New / Dormant
15241,67,11,3050.16,0,New / Dormant
15242,422,1,302.04,0,New / Dormant
15243,74,2,927.2800000000001,0,New / Dormant
15244,65,3,912.08,0,New / Dormant
15245,134,8,4610.84,0,New / Dormant
15246,238,3,780.4,0,New / Dormant
15247,122,3,976.06,0,New / Dormant
15248,411,3,1893.93,0,New / Dormant
15249,32,18,9266.0,0,New / Dormant
15250,641,1,60.0,0,New / Dormant
15251,9,21,20324.54,1,Champions
15252,36,5,2103.41,0,New / Dormant
15253,16,8,2055.09,0,New / Dormant
15254,127,3,1088.35,0,New / Dormant
15255,67,9,3729.42,0,New / Dormant
15256,149,2,170.4,0,New / Dormant
15257,283,2,685.9,0,New / Dormant
15258,169,2,623.16,0,New / Dormant
15259,513,4,1182.3799999999999,0,New / Dormant
15260,100,25,9188.23,0,New / Dormant
15261,135,4,1508.0,0,New / Dormant
15262,324,3,418.82,0,New / Dormant
15263,107,1,156.51,0,New / Dormant
15264,64,2,848.4,0,New / Dormant
15265,151,4,3345.64,0,New / Dormant
15266,338,5,852.21,0,New / Dormant
15267,22,5,1717.36,0,New / Dormant
15268,479,3,961.9000000000001,0,New / Dormant
15269,24,3,1225.3600000000001,0,New / Dormant
15270,16,21,8524.86,0,New / Dormant
15271,7,24,4709.54,0,New / Dormant
15272,57,6,2085.48,0,New / Dormant
15273,600,1,228.96,0,New / Dormant
15274,4,2,716.57,0,New / Dormant
15275,38,1,615.14,0,New / Dormant
15276,66,4,649.53,0,New / Dormant
15277,47,2,476.34,0,New / Dormant
15278,562,4,496.15999999999997,0,New / Dormant
15279,355,5,1580.54,0,New / Dormant
15280,172,3,406.21999999999997,0,New / Dormant
15281,59,16,8543.57,0,New / Dormant
15282,570,1,348.59,0,New / Dormant
15283,390,3,148.33,0,New / Dormant
15284,500,1,24.75,0,New / Dormant
15285,408,1,94.92,0,New / Dormant
15286,50,1,240.55,0,New / Dormant
15287,22,5,856.03,0,New / Dormant
15288,43,10,3883.13,0,New / Dormant
15289,29,5,1593.09,0,New / Dormant
15290,5,26,10496.28,1,Champions
15291,26,40,13846.56,1,Champions
15292,201,1,180.94,0,New / Dormant
15293,666,1,247.5,0,New / Dormant
15294,411,1,233.35,0,New / Dormant
15295,654,1,217.23999999999998,0,New / Dormant
15296,51,12,10342.83,0,New / Dormant
15297,10,3,641.94,0,New / Dormant
15298,2,23,9459.37,1,Champions
15299,67,10,7991.54,1,Champions
15300,64,1,496.44,0,New / Dormant
15301,51,17,7603.4400000000005,1,Champions
15302,730,1,308.0,0,New / Dormant
15303,290,3,1224.18,0,New / Dormant
15304,61,9,919.5500000000001,0,New / Dormant
15305,555,1,93.6,0,New / Dormant
15306,64,9,3484.73,0,New / Dormant
15307,96,1,205.3,0,New / Dormant
15308,274,1,310.47,0,New / Dormant
15309,611,4,797.96,0,New / Dormant
15310,479,1,1634.64,0,New / Dormant
15311,1,208,29730.420199999626,1,Champions
15312,75,12,2930.19,0,New / Dormant
15313,110,1,52.0,0,New / Dormant
15314,199,3,820.4499999999999,0,New / Dormant
15315,64,2,570.5,0,New / Dormant
15316,327,1,165.0,0,New / Dormant
15317,677,1,129.75,0,New / Dormant
15318,4,1,312.62,0,New / Dormant
15319,284,1,204.5,0,New / Dormant
15320,44,1,267.13,0,New / Dormant
15321,71,12,6709.7300000000005,0,New / Dormant
15322,86,2,1390.86,0,New / Dormant
15323,563,3,434.6,0,New / Dormant
15324,701,1,140.22000000000003,0,New / Dormant
15325,104,8,1602.01,0,New / Dormant
15326,334,5,1700.52,0,New / Dormant
15327,53,1,208.75,0,New / Dormant
15328,408,1,107.24,0,New / Dormant
15329,39,11,2984.33,0,New / Dormant
15330,32,2,714.96,0,New / Dormant
15331,500,3,767.91,0,New / Dormant
15332,366,6,6553.74,0,New / Dormant
15333,208,1,1028.56,0,New / Dormant
15334,157,3,351.67,0,New / Dormant
15335,54,1,173.97,0,New / Dormant
15336,402,1,240.5,0,New / Dormant
15337,411,1,373.02,0,New / Dormant
15338,677,1,283.43,0,New / Dormant
15339,66,7,1827.84,0,New / Dormant
15340,562,1,105.5,0,New / Dormant
15341,81,2,2402.7200000000003,0,New / Dormant
15342,130,1,406.09,0,New / Dormant
15343,87,1,364.5,0,New / Dormant
15344,1,3,563.94,0,New / Dormant
15345,46,1,393.54,0,New / Dormant
15346,333,3,596.12,0,New / Dormant
15347,366,4,1363.6,0,New / Dormant
15348,72,1,158.04,0,New / Dormant
15349,158,2,473.81,0,New / Dormant
15350,373,2,663.25,0,New / Dormant
15351,12,10,3738.29,0,New / Dormant
15352,549,1,114.95,0,New / Dormant
15353,255,7,3175.95,0,New / Dormant
15354,603,3,284.4,0,New / Dormant
15355,29,2,277.05,0,New / Dormant
15356,31,13,3464.95,0,New / Dormant
15358,5,42,17050.41,1,Champions
15359,663,8,181.35,0,New / Dormant
15360,40,1,427.93,0,New / Dormant
15361,362,4,689.07,0,New / Dormant
15362,449,2,613.08,0,New / Dormant
15363,373,2,1004.11,0,New / Dormant
15364,96,2,913.19,0,New / Dormant
15365,26,13,4557.13,0,New / Dormant
15366,75,7,2389.08,0,New / Dormant
15367,57,11,5081.33,0,New / Dormant
15368,21,2,722.74,0,New / Dormant
15369,492,11,6251.26,1,Champions
15370,41,8,3739.01,0,New / Dormant
15371,662,1,59.400000000000006,0,New / Dormant
15372,137,8,6017.06,1,Champions
15373,8,17,3421.39,0,New / Dormant
15374,129,2,307.32,0,New / Dormant
15375,690,1,60.959999999999994,0,New / Dormant
15376,40,3,1233.3600000000001,0,New / Dormant
15377,383,4,1211.75,0,New / Dormant
15378,463,2,246.5,0,New / Dormant
15379,169,8,4877.84,0,New / Dormant
15380,9,11,3479.0600000000004,0,New / Dormant
15381,214,5,1890.5700000000002,0,New / Dormant
15382,15,12,13733.550000000001,1,Champions
15384,170,4,2027.79,0,New / Dormant
15385,40,3,942.08,0,New / Dormant
15386,186,1,394.14,0,New / Dormant
15387,492,1,468.65,0,New / Dormant
15388,270,1,140.54,0,New / Dormant
15389,172,5,2733.8,1,Champions
15390,396,2,1216.66,0,New / Dormant
15391,584,1,289.87,0,New / Dormant
15392,5,7,2911.62,0,New / Dormant
15393,16,5,891.34,0,New / Dormant
15394,10,11,5286.8,0,New / Dormant
15395,326,1,107.45,0,New / Dormant
15396,113,2,796.38,0,New / Dormant
15397,290,1,94.0,0,New / Dormant
15398,16,2,1345.53,0,New / Dormant
15399,1,3,815.77,0,New / Dormant
15400,92,8,1302.3,0,New / Dormant
15401,452,2,216.95000000000002,0,New / Dormant
15402,149,6,1830.54,0,New / Dormant
15403,492,2,170.88,0,New / Dormant
15404,376,1,257.06,0,New / Dormant
15405,189,2,659.84,0,New / Dormant
15406,31,4,975.87,0,New / Dormant
15407,34,4,1056.44,0,New / Dormant
15408,264,1,267.18,0,New / Dormant
15409,721,1,131.25,0,New / Dormant
15410,84,10,4685.72,0,New / Dormant
15411,26,4,1358.88,0,New / Dormant
15412,171,1,190.53,0,New / Dormant
15413,692,5,6798.72,1,Champions
15414,10,3,774.9000000000001,0,New / Dormant
15415,313,1,572.8100000000001,0,New / Dormant
15416,65,7,4572.82,0,New / Dormant
15417,85,1,508.8,0,New / Dormant
15418,425,2,452.32,0,New / Dormant
15419,25,1,135.86,0,New / Dormant
15420,434,6,743.0,0,New / Dormant
15421,59,10,3805.34,0,New / Dormant
15422,323,7,1619.97,0,New / Dormant
15423,38,3,266.89,0,New / Dormant
15424,254,3,597.78,0,New / Dormant
15425,400,4,1944.57,0,New / Dormant
15426,19,9,2615.39,0,New / Dormant
15427,33,3,1483.14,0,New / Dormant
15428,15,4,762.75,0,New / Dormant
15429,27,2,397.35,0,New / Dormant
15430,468,2,954.75,0,New / Dormant
15431,503,1,153.24,0,New / Dormant
15432,23,2,320.76,0,New / Dormant
15433,214,2,533.3,0,New / Dormant
15434,8,11,2567.06,0,New / Dormant
15435,22,1,149.29,0,New / Dormant
15436,12,3,1122.53,0,New / Dormant
15437,262,2,393.45,0,New / Dormant
15438,131,1,156.57999999999998,0,New / Dormant
15439,405,4,1269.05,0,New / Dormant
15440,55,3,383.68,0,New / Dormant
15441,396,3,1254.21,0,New / Dormant
15442,249,1,594.0,0,New / Dormant
15443,2,14,5175.93,0,New / Dormant
15444,9,2,1418.26,0,New / Dormant
15445,264,2,284.5,0,New / Dormant
15446,377,3,406.95,0,New / Dormant
15447,331,5,492.88,0,New / Dormant
15448,313,2,788.81,0,New / Dormant
15449,26,3,974.52,0,New / Dormant
15450,30,1,429.84,0,New / Dormant
15451,434,2,233.21,0,New / Dormant
15452,30,6,1799.1100000000001,0,New / Dormant
15453,2,7,1388.37,0,New / Dormant
15454,362,2,307.69,0,New / Dormant
15455,598,1,38.25,0,New / Dormant
15456,283,10,2119.27,0,New / Dormant
15457,262,1,237.07,0,New / Dormant
15458,25,2,370.43999999999994,0,New / Dormant
15459,417,2,202.82999999999998,0,New / Dormant
15460,354,1,216.76,0,New / Dormant
15461,461,2,429.7,0,New / Dormant
15462,94,4,737.05,0,New / Dormant
15463,29,1,126.14,0,New / Dormant
15464,338,1,1048.85,0,New / Dormant
15465,20,32,12655.65,1,Champions
15466,85,4,1571.01,0,New / Dormant
15467,9,3,524.88,0,New / Dormant
15468,51,3,1430.48,0,New / Dormant
15469,50,3,874.25,0,New / Dormant
15470,576,1,63.419999999999995,0,New / Dormant
15471,2,3,1316.56,0,New / Dormant
15472,113,1,371.56,0,New / Dormant
15473,14,8,2046.0,0,New / Dormant
15474,596,1,163.1,0,New / Dormant
15475,77,1,454.10999999999996,0,New / Dormant
15476,380,4,2209.98,0,New / Dormant
15477,650,1,368.4,0,New / Dormant
15478,40,3,2024.98,0,New / Dormant
15479,733,1,147.4,0,New / Dormant
15480,116,5,6279.0,1,Champions
15481,401,1,1993.34,0,New / Dormant
15482,16,19,14592.56,1,Champions
15483,161,10,862.2,0,New / Dormant
15484,1,6,4656.0,0,New / Dormant
15485,30,7,5771.51,0,New / Dormant
15486,527,1,102.0,0,New / Dormant
15487,680,1,231.32,0,New / Dormant
15488,93,5,431.92,0,New / Dormant
15489,23,8,2419.61,0,New / Dormant
15490,430,1,217.6,0,New / Dormant
15491,95,6,3100.09,0,New / Dormant
15492,28,2,659.4599999999999,0,New / Dormant
15493,33,9,4314.9800000000005,0,New / Dormant
15494,21,5,3780.05,0,New / Dormant
15495,379,1,246.5,0,New / Dormant
15496,631,1,146.14000000000001,0,New / Dormant
15497,18,9,8657.39,0,New / Dormant
15498,3,44,26039.58,1,Champions
15499,724,1,161.6,0,New / Dormant
15500,8,4,1131.56,0,New / Dormant
15501,405,2,402.5,0,New / Dormant
15502,16,14,13993.47,1,Champions
15503,363,2,267.15,0,New / Dormant
15504,81,4,423.85,0,New / Dormant
15505,53,5,3610.96,0,New / Dormant
15506,23,6,2040.03,0,New / Dormant
15507,172,1,492.36,0,New / Dormant
15508,189,6,1000.27,0,New / Dormant
15509,380,1,166.51,0,New / Dormant
15510,331,1,250.0,0,New / Dormant
15511,12,5,909.23,0,New / Dormant
15512,156,4,331.58,0,New / Dormant
15513,33,35,27750.55,1,Champions
15514,12,18,6598.55,1,Champions
15515,387,1,171.81,0,New / Dormant
15516,45,3,62.43,0,New / Dormant
15517,233,1,267.03,0,New / Dormant
15518,64,15,4218.94,0,New / Dormant
15519,383,2,344.61,0,New / Dormant
15520,2,1,343.5,0,New / Dormant
15521,40,16,7106.69,0,New / Dormant
15522,33,2,398.84,0,New / Dormant
15523,84,16,17359.99,1,Champions
15524,25,2,591.4,0,New / Dormant
15525,2,4,1295.7,0,New / Dormant
15526,33,2,148.44,0,New / Dormant
15527,19,23,5575.64,0,New / Dormant
15528,254,1,229.33,0,New / Dormant
15529,23,12,5111.95,0,New / Dormant
15530,22,5,1813.72,0,New / Dormant
15531,8,2,2007.44,0,New / Dormant
15532,25,10,3771.9,0,New / Dormant
15533,19,3,807.57,0,New / Dormant
15534,726,1,162.25,0,New / Dormant
15535,173,6,1087.82,0,New / Dormant
15536,409,1,259.09,0,New / Dormant
15537,163,1,110.92,0,New / Dormant
15538,538,6,3358.3999999999996,1,Champions
15539,7,1,538.46,0,New / Dormant
15540,11,2,460.68,0,New / Dormant
15541,114,1,85.13000000000001,0,New / Dormant
15542,512,3,918.45,0,New / Dormant
15543,288,2,242.84,0,New / Dormant
15544,9,20,8162.43,0,New / Dormant
15545,54,2,428.05,0,New / Dormant
15546,607,2,1079.1000000000001,0,New / Dormant
15547,7,26,10154.39,1,Champions
15548,596,1,158.09,0,New / Dormant
15549,77,8,2345.96,0,New / Dormant
15550,4,12,2218.8,0,New / Dormant
15551,37,7,1710.08,0,New / Dormant
15552,217,2,252.52,0,New / Dormant
15553,60,1,437.23,0,New / Dormant
15554,278,1,217.2,0,New / Dormant
15555,12,36,12112.35,1,Champions
15556,24,1,279.77,0,New / Dormant
15557,29,1,473.65000000000003,0,New / Dormant
15558,639,1,214.13,0,New / Dormant
15559,568,1,1109.4,0,New / Dormant
15560,398,2,153.52,0,New / Dormant
15561,12,8,1934.3899999999999,0,New / Dormant
15562,352,3,673.3800000000001,0,New / Dormant
15563,22,7,2867.0,0,New / Dormant
15564,463,2,70.74000000000001,0,New / Dormant
15565,50,2,173.16,0,New / Dormant
15566,393,2,227.87,0,New / Dormant
15567,19,1,186.01,0,New / Dormant
15568,3,3,758.29,0,New / Dormant
15569,104,10,3586.35,0,New / Dormant
15570,7,25,9311.04,0,New / Dormant
15571,12,14,4051.63,0,New / Dormant
15572,5,10,4068.67,0,New / Dormant
15573,32,5,1207.18,0,New / Dormant
15574,178,6,1518.7,0,New / Dormant
15575,620,1,30.1,0,New / Dormant
15576,38,1,940.6700000000001,0,New / Dormant
15577,151,5,397.98,0,New / Dormant
15578,162,1,127.1,0,New / Dormant
15579,69,5,1302.5,0,New / Dormant
15580,377,8,1381.19,0,New / Dormant
15581,121,38,7794.59,1,Champions
15582,25,3,682.9100000000001,0,New / Dormant
15583,376,1,107.86,0,New / Dormant
15584,24,6,1277.5,0,New / Dormant
15585,177,1,455.3,0,New / Dormant
15586,593,3,1139.1,0,New / Dormant
15587,50,7,1522.0800000000002,0,New / Dormant
15588,678,1,579.6,0,New / Dormant
15589,256,3,478.53000000000003,0,New / Dormant
15590,382,5,1496.6,0,New / Dormant
15591,583,3,217.9,0,New / Dormant
15592,47,1,388.58,0,New / Dormant
15593,71,1,199.8,0,New / Dormant
15594,16,5,1771.78,0,New / Dormant
15595,488,1,357.6,0,New / Dormant
15596,101,9,3130.04,0,New / Dormant
15597,35,2,563.37,0,New / Dormant
15598,53,2,548.02,0,New / Dormant
15599,27,3,1250.06,0,New / Dormant
15600,428,4,1199.31,0,New / Dormant
15601,11,30,14960.12,1,Champions
15602,8,16,3230.51,0,New / Dormant
15603,79,2,88.48,0,New / Dormant
15604,52,1,216.39,0,New / Dormant
15605,36,9,1936.8,0,New / Dormant
15606,61,17,5230.99,0,New / Dormant
15607,337,9,1708.97,0,New / Dormant
15608,28,5,1785.98,0,New / Dormant
15609,184,1,298.48,0,New / Dormant
15610,52,1,112.46000000000001,0,New / Dormant
15611,10,26,2997.28,0,New / Dormant
15612,36,2,195.15,0,New / Dormant
15613,610,1,433.71999999999997,0,New / Dormant
15614,438,4,3147.36,0,New / Dormant
15615,10,47,21373.97,1,Champions
15616,438,1,317.11,0,New / Dormant
15617,396,3,828.5500000000001,0,New / Dormant
15618,33,4,776.851,0,New / Dormant
15619,11,1,336.40000000000003,0,New / Dormant
15620,57,4,1942.36,0,New / Dormant
15621,4,4,1293.03,0,New / Dormant
15622,43,17,7852.61,0,New / Dormant
15623,141,8,2437.05,0,New / Dormant
15624,117,4,588.13,0,New / Dormant
15625,104,9,3236.4,0,New / Dormant
15626,75,3,1067.52,0,New / Dormant
15627,457,2,566.9,0,New / Dormant
15628,5,17,5652.26,0,New / Dormant
15629,450,4,2240.9,0,New / Dormant
15630,45,3,1481.4,0,New / Dormant
15631,642,1,596.67,0,New / Dormant
15632,16,8,3285.31,0,New / Dormant
15633,509,13,4352.46,0,New / Dormant
15634,17,2,554.65,0,New / Dormant
15635,396,1,100.35,0,New / Dormant
15636,90,4,1444.58,0,New / Dormant
15637,53,5,797.59,0,New / Dormant
15638,379,6,2265.2,0,New / Dormant
15639,134,3,1065.08,0,New / Dormant
15640,4,29,23957.58,1,Champions
15641,105,12,5345.55,0,New / Dormant
15642,730,1,105.78000000000002,0,New / Dormant
15643,192,3,664.0,0,New / Dormant
15644,166,4,813.0,0,New / Dormant
15645,19,3,1055.17,0,New / Dormant
15646,158,5,974.61,0,New / Dormant
15647,415,1,169.0,0,New / Dormant
15648,204,2,657.35,0,New / Dormant
15649,336,4,2170.35,0,New / Dormant
15650,522,2,553.88,0,New / Dormant
15651,37,5,1259.06,0,New / Dormant
15652,91,5,1420.34,0,New / Dormant
15653,93,2,877.4399999999999,0,New / Dormant
15654,9,2,922.53,0,New / Dormant
15655,243,1,560.67,0,New / Dormant
15656,45,4,748.5,0,New / Dormant
15657,23,1,30.0,0,New / Dormant
15658,190,8,2423.4700000000003,0,New / Dormant
15659,44,3,532.49,0,New / Dormant
15660,25,15,2812.99,0,New / Dormant
15661,317,8,1215.95,0,New / Dormant
15662,661,2,283.73,0,New / Dormant
15663,106,1,138.14,0,New / Dormant
15664,51,4,1254.03,0,New / Dormant
15665,168,5,4015.12,0,New / Dormant
15666,472,2,632.9399999999999,0,New / Dormant
15667,40,1,301.32,0,New / Dormant
15668,218,1,76.32000000000001,0,New / Dormant
15669,40,4,684.34,0,New / Dormant
15670,297,2,325.2,0,New / Dormant
15671,19,7,2657.13,0,New / Dormant
15672,725,1,45.300000000000004,0,New / Dormant
15673,88,9,6414.79,0,New / Dormant
15674,73,13,6948.2300000000005,0,New / Dormant
15675,81,4,542.04,0,New / Dormant
15676,19,3,3435.76,0,New / Dormant
15677,49,3,1305.63,0,New / Dormant
15678,53,3,1893.89,0,New / Dormant
15679,24,4,781.28,0,New / Dormant
15680,9,10,4507.58,0,New / Dormant
15681,25,14,2989.7,0,New / Dormant
15682,599,2,318.24,0,New / Dormant
15683,117,2,524.54,0,New / Dormant
15684,547,3,173.95,0,New / Dormant
15685,450,1,55.980000000000004,0,New / Dormant
15686,420,1,90.0,0,New / Dormant
15687,9,9,2993.1,0,New / Dormant
15688,419,1,190.57,0,New / Dormant
15689,120,3,521.03,0,New / Dormant
15690,4,2,239.76,0,New / Dormant
15691,252,4,571.3,0,New / Dormant
15692,28,1,191.04,0,New / Dormant
15693,659,1,37.5,0,New / Dormant
15694,1,24,10810.81,1,Champions
15695,267,4,1131.04,0,New / Dormant
15696,33,13,3906.57,0,New / Dormant
15697,690,1,246.75,0,New / Dormant
15698,624,1,46.2,0,New / Dormant
15699,18,1,309.65,0,New / Dormant
15700,172,2,696.68,0,New / Dormant
15701,2,4,1542.14,0,New / Dormant
15702,476,2,140.39000000000001,0,New / Dormant
15703,265,1,211.5,0,New / Dormant
15704,140,6,3817.96,0,New / Dormant
15705,201,1,143.1,0,New / Dormant
15706,64,4,1060.56,0,New / Dormant
15707,35,4,945.58,0,New / Dormant
15708,41,9,4378.72,0,New / Dormant
15709,284,2,327.85,0,New / Dormant
15710,417,1,898.87,0,New / Dormant
15711,557,2,420.25,0,New / Dormant
15712,9,12,3472.4100000000003,0,New / Dormant
15713,143,4,1010.79,0,New / Dormant
15714,12,5,784.8100000000001,0,New / Dormant
15715,556,5,658.02,0,New / Dormant
15716,146,11,3056.81,0,New / Dormant
15717,234,5,607.0,0,New / Dormant
15718,540,1,293.79,0,New / Dormant
15719,33,31,10223.06,1,Champions
15720,24,2,741.92,0,New / Dormant
15721,12,1,507.08,0,New / Dormant
15722,36,11,5258.1,0,New / Dormant
15723,365,4,947.65,0,New / Dormant
15724,201,3,310.85,0,New / Dormant
15725,15,1,415.25,0,New / Dormant
15726,390,1,321.91,0,New / Dormant
15727,17,15,9445.51,1,Champions
15728,380,2,544.6,0,New / Dormant
15729,213,3,192.55,0,New / Dormant
15730,66,5,1726.58,0,New / Dormant
15731,554,1,125.3,0,New / Dormant
15732,212,10,1682.07,0,New / Dormant
15733,283,1,162.3,0,New / Dormant
15734,115,4,2263.3,0,New / Dormant
15735,421,1,327.68,0,New / Dormant
15736,435,2,1815.72,0,New / Dormant
15737,15,8,1205.1200000000001,0,New / Dormant
15738,19,41,13372.970000000001,1,Champions
15739,66,1,449.12,0,New / Dormant
15740,49,1,154.88,0,New / Dormant
15741,458,2,208.62,0,New / Dormant
15742,619,1,156.87,0,New / Dormant
15743,16,4,784.46,0,New / Dormant
15744,78,1,34.8,0,New / Dormant
15745,19,4,1094.59,0,New / Dormant
15746,134,1,196.88,0,New / Dormant
15747,13,9,2562.61,0,New / Dormant
15748,40,3,614.7600000000001,0,New / Dormant
15749,235,3,29730.420199999626,1,Champions
15750,3,18,6797.191,0,New / Dormant
15751,461,11,1380.44,0,New / Dormant
15752,40,9,4207.54,0,New / Dormant
15753,305,1,79.2,0,New / Dormant
15754,51,9,3037.61,0,New / Dormant
15755,10,17,5993.12,0,New / Dormant
15756,61,4,532.96,0,New / Dormant
15757,66,6,2940.36,0,New / Dormant
15758,25,1,205.25,0,New / Dormant
15759,218,7,830.9300000000001,0,New / Dormant
15760,631,2,13916.34,1,Champions
15761,443,1,143.05,0,New / Dormant
15762,65,2,583.75,0,New / Dormant
15763,32,2,1086.92,0,New / Dormant
15764,88,8,4503.08,0,New / Dormant
15765,667,1,370.63,0,New / Dormant
15766,64,3,831.06,0,New / Dormant
15768,116,34,15601.09,1,Champions
15769,7,46,29730.420199999626,1,Champions
15770,613,1,321.45,0,New / Dormant
15771,604,3,1006.54,0,New / Dormant
15772,418,1,280.88,0,New / Dormant
15773,6,2,774.52,0,New / Dormant
15774,69,6,1329.94,0,New / Dormant
15775,245,2,150.5,0,New / Dormant
15776,133,1,241.62,0,New / Dormant
15777,241,7,1762.61,0,New / Dormant
15778,431,1,307.95,0,New / Dormant
15779,463,2,124.08000000000001,0,New / Dormant
15780,184,3,475.28000000000003,0,New / Dormant
15781,25,3,345.46,0,New / Dormant
15782,10,4,4014.1,0,New / Dormant
15783,11,1,246.3,0,New / Dormant
15784,468,2,848.3299999999999,0,New / Dormant
15785,33,16,5969.93,0,New / Dormant
15786,46,5,8514.82,0,New / Dormant
15787,26,3,948.05,0,New / Dormant
15788,509,1,221.82999999999998,0,New / Dormant
15789,358,6,1962.01,0,New / Dormant
15790,10,1,220.85,0,New / Dormant
15791,44,5,3608.34,0,New / Dormant
15792,400,2,933.84,0,New / Dormant
15793,15,8,2399.57,0,New / Dormant
15794,736,2,777.0,0,New / Dormant
15795,150,8,1979.8700000000001,0,New / Dormant
15796,1,17,5175.83,0,New / Dormant
15797,113,6,2821.08,1,Champions
15798,493,3,1535.37,0,New / Dormant
15799,76,4,1424.29,0,New / Dormant
15800,107,7,1242.58,0,New / Dormant
15801,46,3,1063.95,0,New / Dormant
15802,143,1,451.42,0,New / Dormant
15803,51,4,1929.66,0,New / Dormant
15804,1,13,4206.39,0,New / Dormant
15805,23,30,10189.23,1,Champions
15806,46,3,784.58,0,New / Dormant
15807,50,5,1817.52,0,New / Dormant
15808,306,21,18409.93,1,Champions
15809,36,7,1274.44,0,New / Dormant
15810,79,8,2999.04,0,New / Dormant
15811,22,7,3890.52,0,New / Dormant
15812,107,12,5201.47,0,New / Dormant
15813,208,2,1303.9099999999999,0,New / Dormant
15814,17,6,2634.44,0,New / Dormant
15815,64,5,2100.6,0,New / Dormant
15816,542,2,144.14999999999998,0,New / Dormant
15817,421,3,2766.4,0,New / Dormant
15818,588,1,340.5,0,New / Dormant
15819,49,10,3934.79,0,New / Dormant
15820,320,1,206.98,0,New / Dormant
15821,44,2,570.96,0,New / Dormant
15822,3,6,1840.06,0,New / Dormant
15823,372,3,3897.17,0,New / Dormant
15824,453,2,890.94,0,New / Dormant
15825,172,1,532.94,0,New / Dormant
15826,56,4,2598.28,0,New / Dormant
15827,73,28,3794.07,0,New / Dormant
15828,375,1,1108.82,0,New / Dormant
15829,99,2,636.14,0,New / Dormant
15830,38,1,576.0,0,New / Dormant
15831,58,3,801.76,0,New / Dormant
15832,254,1,836.79,0,New / Dormant
15833,738,1,80.4,0,New / Dormant
15834,70,7,3772.9900000000002,0,New / Dormant
15835,44,4,954.09,0,New / Dormant
15836,50,1,137.37,0,New / Dormant
15837,65,2,777.01,0,New / Dormant
15838,11,34,29730.420199999626,1,Champions
15839,33,3,1048.49,0,New / Dormant
15840,59,2,355.56,0,New / Dormant
15841,73,9,2742.41,0,New / Dormant
15842,393,2,548.8,0,New / Dormant
15843,304,1,118.95000000000002,0,New / Dormant
15844,46,1,130.73999999999998,0,New / Dormant
15845,18,11,4426.28,0,New / Dormant
15846,385,1,107.01,0,New / Dormant
15847,38,5,822.57,0,New / Dormant
15848,622,1,139.94,0,New / Dormant
15850,19,6,1058.72,0,New / Dormant
15851,527,1,109.73,0,New / Dormant
15852,187,3,257.26,0,New / Dormant
15853,52,1,110.8,0,New / Dormant
15854,4,21,5583.81,0,New / Dormant
15855,137,6,1052.72,0,New / Dormant
15856,4,52,29730.420199999626,1,Champions
15857,19,2,570.48,0,New / Dormant
15858,16,13,3960.37,0,New / Dormant
15859,432,1,438.46,0,New / Dormant
15860,41,17,2505.21,0,New / Dormant
15861,12,12,4401.79,0,New / Dormant
15862,8,13,2928.29,0,New / Dormant
15863,26,5,358.7,0,New / Dormant
15864,22,7,2180.76,0,New / Dormant
15865,41,5,2248.92,0,New / Dormant
15866,101,1,230.53,0,New / Dormant
15867,5,31,9063.95,1,Champions
15868,583,1,94.53,0,New / Dormant
15869,277,3,323.65999999999997,0,New / Dormant
15870,33,4,862.61,0,New / Dormant
15871,437,1,33.099999999999994,0,New / Dormant
15872,15,4,795.68,0,New / Dormant
15873,500,4,313.91999999999996,0,New / Dormant
15874,64,21,11284.76,1,Champions
15875,646,1,111.72,0,New / Dormant
15876,409,2,1449.1399999999999,0,New / Dormant
15877,2,2,493.28,0,New / Dormant
15878,562,2,330.77,0,New / Dormant
15879,404,4,1157.3,0,New / Dormant
15880,369,1,686.5600000000001,0,New / Dormant
15881,312,5,501.39000000000004,0,New / Dormant
15882,199,8,1495.98,0,New / Dormant
15883,2,2,396.48,0,New / Dormant
15884,432,2,249.70000000000002,0,New / Dormant
15885,93,15,1951.82,0,New / Dormant
15886,60,4,1052.8700000000001,0,New / Dormant
15887,407,3,1027.15,0,New / Dormant
15888,81,3,429.16,0,New / Dormant
15889,157,8,1806.28,0,New / Dormant
15890,395,5,535.65,0,New / Dormant
15891,227,1,524.52,0,New / Dormant
15892,669,1,128.2,0,New / Dormant
15893,482,1,305.28000000000003,0,New / Dormant
15894,253,2,420.29,0,New / Dormant
15895,150,1,179.17,0,New / Dormant
15897,194,2,222.05,0,New / Dormant
15898,1,25,5596.31,0,New / Dormant
15899,369,1,112.5,0,New / Dormant
